Sample ID,A/S Loc,Date,Time,Initial Sample Wt,Initial Sample Vol,Aliquot Vol.,Diluted To Vol.,Analyst Name,Remarks,Batch ID,Sample Type,Samp Number,Wt Units,Vol Units,Solids Ratio,Sample Prep Vol.,Nominal Wt.,Sample Units,Samp Units Fact.,User Name 1,User Value 1,User Name 2,User Value 2,User Name 3,User Value 3,User Name 4,User Value 4,User Name 5,User Value 5,Result Name,Analyte Name,Date,Time,Elem,Wavelength,Int (Corr),RSD (Corr Int),SD (Corr Int),Conc (Calib),Conc (Samp),Reported Conc (Calib),Reported Conc (Samp),RSD (Conc),SD (Calib),SD (Samp),Calib Units,Samp Units,View,Original Data,Tech,Special Sample Category,Special Calculated Value,Corr Coef,Read Delay,Read Time,Int Time,QC Recovery,Repl No1,Date1,Time1,Int (Net)1,Int (Corr)1,Conc (Calib)1,Conc (Samp)1
KTC-B-1,49,2/22/2012,9:49:38 AM, , , , , , ,Geoarch WI12,0,4,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Li 670.784,2/22/2012,9:51:02 AM,Li,670.784,1917018.65, , ,0.301341861,0.301341861,0.301,0.301, , , ,mg/L,mg/L,1,Yes,20, , ,0.999897282,60,1,0.01, ,1,2/22/2012,9:51:02 AM,1998207.975,1917018.65,0.301341861,0.301341861
KTC-B-1,49,2/22/2012,9:49:38 AM, , , , , , ,Geoarch WI12,0,4,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Pb 220.353,2/22/2012,9:51:09 AM,Pb,220.353,2032.026201, , ,0.080296167,0.080296167,0.08,0.08, , , ,mg/L,mg/L,1,Yes,20, , ,0.999970198,60,6,2, ,1,2/22/2012,9:51:09 AM,2145.717109,2032.026201,0.080296167,0.080296167
KTC-B-1,49,2/22/2012,9:49:38 AM, , , , , , ,Geoarch WI12,0,4,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Mg 285.213,2/22/2012,9:50:56 AM,Mg,285.213,37958285.99, , ,102.7344202,102.7344202,102.7,102.7, , , ,mg/L,mg/L,1,Yes,20, , ,0.997378709,60,1,0.001, ,1,2/22/2012,9:50:56 AM,37973174.19,37958285.99,102.7344202,102.7344202
KTC-B-1,49,2/22/2012,9:49:38 AM, , , , , , ,Geoarch WI12,0,4,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Mn 257.610,2/22/2012,9:50:56 AM,Mn,257.61,17582009.04, , ,17.25988302,17.25988302,17.26,17.26, , , ,mg/L,mg/L,1,Yes,20, , ,0.999911931,60,1,0.001, ,1,2/22/2012,9:50:56 AM,17589610.8,17582009.04,17.25988302,17.25988302
KTC-B-1,49,2/22/2012,9:49:38 AM, , , , , , ,Geoarch WI12,0,4,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Ni 231.604,2/22/2012,9:51:09 AM,Ni,231.604,8749.215364, , ,0.190277343,0.190277343,0.19,0.19, , , ,mg/L,mg/L,1,Yes,20, , ,0.999886818,60,6,2, ,1,2/22/2012,9:51:09 AM,8955.776054,8749.215364,0.190277343,0.190277343
KTC-B-1,49,2/22/2012,9:49:38 AM, , , , , , ,Geoarch WI12,0,4,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,P 213.617,2/22/2012,9:51:03 AM,P,213.617,43938.24252, , ,0,0,0,0, , , ,mg/L,mg/L,1,Yes,20, , ,-0.999850631,60,1,0.1, ,1,2/22/2012,9:51:03 AM,44064.55763,43938.24252,0,0
KTC-B-1,49,2/22/2012,9:49:38 AM, , , , , , ,Geoarch WI12,0,4,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,K 766.490,2/22/2012,9:50:56 AM,K,766.49,7671327.269, , ,19.52612052,19.52612052,19.53,19.53, , , ,mg/L,mg/L,1,Yes,20, , ,0.999441138,60,1,0.001, ,1,2/22/2012,9:50:56 AM,7700436.095,7671327.269,19.52612052,19.52612052
KTC-B-1,49,2/22/2012,9:49:38 AM, , , , , , ,Geoarch WI12,0,4,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Sc 361.383,2/22/2012,9:51:03 AM,Sc,361.383,98288.35434, , ,0.036715612,0.036715612,0.037,0.037, , , ,mg/L,mg/L,1,Yes,20, , ,0.994513661,60,1,0.1, ,1,2/22/2012,9:51:03 AM,98346.70816,98288.35434,0.036715612,0.036715612
KTC-B-1,49,2/22/2012,9:49:38 AM, , , , , , ,Geoarch WI12,0,4,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Se 196.026,2/22/2012,9:51:09 AM,Se,196.026,-85.47719525, , ,-0.083740694,-0.083740694,-0.084,-0.084, , , ,mg/L,mg/L,1,Yes,20, , ,0.999499565,60,6,2, ,1,2/22/2012,9:51:09 AM,-139.7401809,-85.47719525,-0.083740694,-0.083740694
KTC-B-1,49,2/22/2012,9:49:38 AM, , , , , , ,Geoarch WI12,0,4,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Na 589.592,2/22/2012,9:51:00 AM,Na,589.592,17950125.63, , ,27.96534288,27.96534288,27.97,27.97, , , ,mg/L,mg/L,1,Yes,20, , ,0.989042052,60,1,0.001, ,1,2/22/2012,9:51:00 AM,18138519,17950125.63,27.96534288,27.96534288
KTC-B-1,49,2/22/2012,9:49:38 AM, , , , , , ,Geoarch WI12,0,4,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Sr 407.771,2/22/2012,9:51:02 AM,Sr,407.771,3700803.989, , ,0.199693994,0.199693994,0.2,0.2, , , ,mg/L,mg/L,1,Yes,20, , ,0.999957406,60,1,0.01, ,1,2/22/2012,9:51:02 AM,3719218.255,3700803.989,0.199693994,0.199693994
KTC-B-1,49,2/22/2012,9:49:38 AM, , , , , , ,Geoarch WI12,0,4,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Te 214.281,2/22/2012,9:51:09 AM,Te,214.281,-583.3885579, , ,-0.147155565,-0.147155565,-0.147,-0.147, , , ,mg/L,mg/L,1,Yes,20, , ,0.999780013,60,6,2, ,1,2/22/2012,9:51:09 AM,-1135.829583,-583.3885579,-0.147155565,-0.147155565
KTC-B-1,49,2/22/2012,9:49:38 AM, , , , , , ,Geoarch WI12,0,4,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Ti 334.940,2/22/2012,9:51:02 AM,Ti,334.94,515870.2917, , ,0.767770782,0.767770782,0.768,0.768, , , ,mg/L,mg/L,1,Yes,20, , ,0.999671824,60,1,0.01, ,1,2/22/2012,9:51:02 AM,518089.1949,515870.2917,0.767770782,0.767770782
KTC-B-1,49,2/22/2012,9:49:38 AM, , , , , , ,Geoarch WI12,0,4,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Y 371.029,2/22/2012,9:51:03 AM,Y,371.029,173824.0494, , ,0.134632594,0.134632594,0.135,0.135, , , ,mg/L,mg/L,1,Yes,20, , ,0.994502802,60,1,0.1, ,1,2/22/2012,9:51:03 AM,173739.5441,173824.0494,0.134632594,0.134632594
KTC-B-1,49,2/22/2012,9:49:38 AM, , , , , , ,Geoarch WI12,0,4,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Zn 206.200,2/22/2012,9:51:03 AM,Zn,206.2,39943.9771, , ,0.86565856,0.86565856,0.866,0.866, , , ,mg/L,mg/L,1,Yes,20, , ,0.997843701,60,1,0.1, ,1,2/22/2012,9:51:03 AM,42696.34883,39943.9771,0.86565856,0.86565856
KTC-B-1,49,2/22/2012,9:49:38 AM, , , , , , ,Geoarch WI12,0,4,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Bi 223.061,2/22/2012,9:51:09 AM,Bi,223.061,-307.3326696, , ,-0.051159676,-0.051159676,-0.051,-0.051, , , ,mg/L,mg/L,1,Yes,20, , ,0.999393124,60,6,2, ,1,2/22/2012,9:51:09 AM,-437.1262038,-307.3326696,-0.051159676,-0.051159676
KTC-B-1,49,2/22/2012,9:49:38 AM, , , , , , ,Geoarch WI12,0,4,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Ce 413.764,2/22/2012,9:51:03 AM,Ce,413.764,19226.50652, , ,0,0,0,0, , , ,mg/L,mg/L,1,Yes,20, , ,-0.807349236,60,1,0.1, ,1,2/22/2012,9:51:03 AM,19251.22154,19226.50652,0,0
KTC-B-1,49,2/22/2012,9:49:38 AM, , , , , , ,Geoarch WI12,0,4,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Co 228.616,2/22/2012,9:51:09 AM,Co,228.616,3805.630965, , ,0.053512499,0.053512499,0.054,0.054, , , ,mg/L,mg/L,1,Yes,20, , ,0.999937213,60,6,2, ,1,2/22/2012,9:51:09 AM,3574.042448,3805.630965,0.053512499,0.053512499
KTC-B-1,49,2/22/2012,9:49:38 AM, , , , , , ,Geoarch WI12,0,4,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Ga 417.206,2/22/2012,9:51:03 AM,Ga,417.206,13145.14862, , ,0.113175089,0.113175089,0.113,0.113, , , ,mg/L,mg/L,1,Yes,20, , ,0.999978894,60,1,0.1, ,1,2/22/2012,9:51:03 AM,11927.50438,13145.14862,0.113175089,0.113175089
KTC-B-1,49,2/22/2012,9:49:38 AM, , , , , , ,Geoarch WI12,0,4,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,In 230.606,2/22/2012,9:51:03 AM,In,230.606,111.6263206, , ,0.006502055,0.006502055,0.007,0.007, , , ,mg/L,mg/L,1,Yes,20, , ,0.999877042,60,1,0.1, ,1,2/22/2012,9:51:03 AM,214.7258933,111.6263206,0.006502055,0.006502055
KTC-B-1,49,2/22/2012,9:49:38 AM, , , , , , ,Geoarch WI12,0,4,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Rb 780.023,2/22/2012,9:51:03 AM,Rb,780.023,63741.07544, , ,0.519789854,0.519789854,0.52,0.52, , , ,mg/L,mg/L,1,Yes,20, , ,0.999802267,60,1,0.1, ,1,2/22/2012,9:51:03 AM,-37998.30089,63741.07544,0.519789854,0.519789854
KTC-B-1,49,2/22/2012,9:49:38 AM, , , , , , ,Geoarch WI12,0,4,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Ag 328.068,2/22/2012,9:51:03 AM,Ag,328.068,-5357.680627, , ,-0.026686231,-0.026686231,-0.027,-0.027, , , ,mg/L,mg/L,1,Yes,20, , ,0.999995919,60,1,0.1, ,1,2/22/2012,9:51:03 AM,-5634.946719,-5357.680627,-0.026686231,-0.026686231
KTC-B-1,49,2/22/2012,9:49:38 AM, , , , , , ,Geoarch WI12,0,4,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Tl 190.801,2/22/2012,9:51:09 AM,Tl,190.801,-88.94843773, , ,-0.031677977,-0.031677977,-0.032,-0.032, , , ,mg/L,mg/L,1,Yes,20, , ,0.999655615,60,6,2, ,1,2/22/2012,9:51:09 AM,-140.2129721,-88.94843773,-0.031677977,-0.031677977
KTC-B-1,49,2/22/2012,9:49:38 AM, , , , , , ,Geoarch WI12,0,4,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,U 385.958,2/22/2012,9:51:02 AM,U,385.958,50113.46251, , ,1.955401952,1.955401952,1.955,1.955, , , ,mg/L,mg/L,1,Yes,20, , ,0.99993687,60,1,0.01, ,1,2/22/2012,9:51:02 AM,53551.09971,50113.46251,1.955401952,1.955401952
KTC-B-1,49,2/22/2012,9:49:38 AM, , , , , , ,Geoarch WI12,0,4,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,V 290.880,2/22/2012,9:51:03 AM,V,290.88,95571.63433, , ,0.538328659,0.538328659,0.538,0.538, , , ,mg/L,mg/L,1,Yes,20, , ,0.999995624,60,1,0.1, ,1,2/22/2012,9:51:03 AM,97858.99693,95571.63433,0.538328659,0.538328659
BN1_5_1,62,2/22/2012,9:51:49 AM, , , , , , ,Geoarch WI12,0,5,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Al 396.153,2/22/2012,9:53:07 AM,Al,396.153,16304533.3, , ,114.3296852,114.3296852,114.3,114.3, , , ,mg/L,mg/L,1,Yes,20, , ,0.998810019,60,1,0.001, ,1,2/22/2012,9:53:07 AM,16318599.53,16304533.3,114.3296852,114.3296852
BN1_5_1,62,2/22/2012,9:51:49 AM, , , , , , ,Geoarch WI12,0,5,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,As 188.979,2/22/2012,9:53:18 AM,As,188.979,-138.1640525, , ,-0.07508962,-0.07508962,-0.075,-0.075, , , ,mg/L,mg/L,1,Yes,20, , ,0.999935008,60,5,5, ,1,2/22/2012,9:53:18 AM,-184.5736144,-138.1640525,-0.07508962,-0.07508962
BN1_5_1,62,2/22/2012,9:51:49 AM, , , , , , ,Geoarch WI12,0,5,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Ba 233.527,2/22/2012,9:53:13 AM,Ba,233.527,50067.23649, , ,0.298055247,0.298055247,0.298,0.298, , , ,mg/L,mg/L,1,Yes,20, , ,0.999991049,60,1,0.2, ,1,2/22/2012,9:53:13 AM,50440.63981,50067.23649,0.298055247,0.298055247
BN1_5_1,62,2/22/2012,9:51:49 AM, , , , , , ,Geoarch WI12,0,5,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Be 313.107,2/22/2012,9:53:13 AM,Be,313.107,-201827.536, , ,-0.06858179,-0.06858179,-0.069,-0.069, , , ,mg/L,mg/L,1,Yes,20, , ,0.999976581,60,1,0.2, ,1,2/22/2012,9:53:13 AM,-205971.4369,-201827.536,-0.06858179,-0.06858179
BN1_5_1,62,2/22/2012,9:51:49 AM, , , , , , ,Geoarch WI12,0,5,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,B 249.677,2/22/2012,9:53:13 AM,B,249.677,-31400.17018, , ,-1.664906316,-1.664906316,-1.665,-1.665, , , ,mg/L,mg/L,1,Yes,20, , ,0.698759444,60,1,0.2, ,1,2/22/2012,9:53:13 AM,-28843.26613,-31400.17018,-1.664906316,-1.664906316
BN1_5_1,62,2/22/2012,9:51:49 AM, , , , , , ,Geoarch WI12,0,5,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Cd 228.802,2/22/2012,9:53:18 AM,Cd,228.802,43.23002558, , ,-0.004046828,-0.004046828,-0.004,-0.004, , , ,mg/L,mg/L,1,Yes,20, , ,0.999914006,60,5,5, ,1,2/22/2012,9:53:18 AM,248.7641524,43.23002558,-0.004046828,-0.004046828
BN1_5_1,62,2/22/2012,9:51:49 AM, , , , , , ,Geoarch WI12,0,5,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Ca 317.933,2/22/2012,9:53:07 AM,Ca,317.933,14572864.31, , ,122.7096225,122.7096225,122.7,122.7, , , ,mg/L,mg/L,1,Yes,20, , ,0.949109255,60,1,0.001, ,1,2/22/2012,9:53:07 AM,14638296.27,14572864.31,122.7096225,122.7096225
BN1_5_1,62,2/22/2012,9:51:49 AM, , , , , , ,Geoarch WI12,0,5,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Cr 267.716,2/22/2012,9:53:13 AM,Cr,267.716,3994.882331, , ,0.041549321,0.041549321,0.042,0.042, , , ,mg/L,mg/L,1,Yes,20, , ,0.999972956,60,1,0.2, ,1,2/22/2012,9:53:13 AM,4554.804669,3994.882331,0.041549321,0.041549321
BN1_5_1,62,2/22/2012,9:51:49 AM, , , , , , ,Geoarch WI12,0,5,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Cu 327.393,2/22/2012,9:53:13 AM,Cu,327.393,23573.8927, , ,0.154780558,0.154780558,0.155,0.155, , , ,mg/L,mg/L,1,Yes,20, , ,0.999999482,60,1,0.2, ,1,2/22/2012,9:53:13 AM,23196.20646,23573.8927,0.154780558,0.154780558
BN1_5_1,62,2/22/2012,9:51:49 AM, , , , , , ,Geoarch WI12,0,5,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Fe 238.204,2/22/2012,9:53:07 AM,Fe,238.204,24516676.32, , ,255.5776156,255.5776156,255.6,255.6, , , ,mg/L,mg/L,1,Yes,20, , ,0.895014266,60,1,0.001, ,1,2/22/2012,9:53:07 AM,24563758.51,24516676.32,255.5776156,255.5776156
BN1_5_1,62,2/22/2012,9:51:49 AM, , , , , , ,Geoarch WI12,0,5,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Li 670.784,2/22/2012,9:53:12 AM,Li,670.784,655590.2129, , ,0.111184268,0.111184268,0.111,0.111, , , ,mg/L,mg/L,1,Yes,20, , ,0.999897282,60,1,0.01, ,1,2/22/2012,9:53:12 AM,736779.5382,655590.2129,0.111184268,0.111184268
BN1_5_1,62,2/22/2012,9:51:49 AM, , , , , , ,Geoarch WI12,0,5,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Pb 220.353,2/22/2012,9:53:18 AM,Pb,220.353,403.9187635, , ,0.014306828,0.014306828,0.014,0.014, , , ,mg/L,mg/L,1,Yes,20, , ,0.999970198,60,5,5, ,1,2/22/2012,9:53:18 AM,517.6096714,403.9187635,0.014306828,0.014306828
BN1_5_1,62,2/22/2012,9:51:49 AM, , , , , , ,Geoarch WI12,0,5,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Mg 285.213,2/22/2012,9:53:07 AM,Mg,285.213,23089637.88, , ,62.50164252,62.50164252,62.5,62.5, , , ,mg/L,mg/L,1,Yes,20, , ,0.997378709,60,1,0.001, ,1,2/22/2012,9:53:07 AM,23104526.08,23089637.88,62.50164252,62.50164252
BN1_5_1,62,2/22/2012,9:51:49 AM, , , , , , ,Geoarch WI12,0,5,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Mn 257.610,2/22/2012,9:53:12 AM,Mn,257.61,4386418.644, , ,4.307480517,4.307480517,4.307,4.307, , , ,mg/L,mg/L,1,Yes,20, , ,0.999911931,60,1,0.01, ,1,2/22/2012,9:53:12 AM,4394020.403,4386418.644,4.307480517,4.307480517
BN1_5_1,62,2/22/2012,9:51:49 AM, , , , , , ,Geoarch WI12,0,5,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Ni 231.604,2/22/2012,9:53:18 AM,Ni,231.604,3772.821142, , ,0.0837122,0.0837122,0.084,0.084, , , ,mg/L,mg/L,1,Yes,20, , ,0.999886818,60,5,5, ,1,2/22/2012,9:53:18 AM,3979.381832,3772.821142,0.0837122,0.0837122
BN1_5_1,62,2/22/2012,9:51:49 AM, , , , , , ,Geoarch WI12,0,5,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,P 213.617,2/22/2012,9:53:13 AM,P,213.617,49458.31936, , ,0,0,0,0, , , ,mg/L,mg/L,1,Yes,20, , ,-0.999850631,60,1,0.2, ,1,2/22/2012,9:53:13 AM,49584.63447,49458.31936,0,0
BN1_5_1,62,2/22/2012,9:51:49 AM, , , , , , ,Geoarch WI12,0,5,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,K 766.490,2/22/2012,9:53:12 AM,K,766.49,1115551.194, , ,2.928772602,2.928772602,2.929,2.929, , , ,mg/L,mg/L,1,Yes,20, , ,0.999441138,60,1,0.01, ,1,2/22/2012,9:53:12 AM,1144660.021,1115551.194,2.928772602,2.928772602
BN1_5_1,62,2/22/2012,9:51:49 AM, , , , , , ,Geoarch WI12,0,5,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Sc 361.383,2/22/2012,9:53:13 AM,Sc,361.383,115711.8476, , ,0.042925393,0.042925393,0.043,0.043, , , ,mg/L,mg/L,1,Yes,20, , ,0.994513661,60,1,0.2, ,1,2/22/2012,9:53:13 AM,115770.2014,115711.8476,0.042925393,0.042925393
BN1_5_1,62,2/22/2012,9:51:49 AM, , , , , , ,Geoarch WI12,0,5,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Se 196.026,2/22/2012,9:53:18 AM,Se,196.026,-176.5537383, , ,-0.142427385,-0.142427385,-0.142,-0.142, , , ,mg/L,mg/L,1,Yes,20, , ,0.999499565,60,5,5, ,1,2/22/2012,9:53:18 AM,-230.8167239,-176.5537383,-0.142427385,-0.142427385
BN1_5_1,62,2/22/2012,9:51:49 AM, , , , , , ,Geoarch WI12,0,5,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Na 589.592,2/22/2012,9:53:07 AM,Na,589.592,8873880.5, , ,13.89289862,13.89289862,13.89,13.89, , , ,mg/L,mg/L,1,Yes,20, , ,0.989042052,60,1,0.001, ,1,2/22/2012,9:53:07 AM,9062273.879,8873880.5,13.89289862,13.89289862
BN1_5_1,62,2/22/2012,9:51:49 AM, , , , , , ,Geoarch WI12,0,5,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Sr 407.771,2/22/2012,9:53:07 AM,Sr,407.771,24028184.98, , ,1.303043938,1.303043938,1.303,1.303, , , ,mg/L,mg/L,1,Yes,20, , ,0.999957406,60,1,0.001, ,1,2/22/2012,9:53:07 AM,24046599.25,24028184.98,1.303043938,1.303043938
BN1_5_1,62,2/22/2012,9:51:49 AM, , , , , , ,Geoarch WI12,0,5,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Te 214.281,2/22/2012,9:53:18 AM,Te,214.281,-897.6870929, , ,-0.21963296,-0.21963296,-0.22,-0.22, , , ,mg/L,mg/L,1,Yes,20, , ,0.999780013,60,5,5, ,1,2/22/2012,9:53:18 AM,-1450.128118,-897.6870929,-0.21963296,-0.21963296
BN1_5_1,62,2/22/2012,9:51:49 AM, , , , , , ,Geoarch WI12,0,5,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Ti 334.940,2/22/2012,9:53:07 AM,Ti,334.94,15278840.31, , ,22.69525305,22.69525305,22.7,22.7, , , ,mg/L,mg/L,1,Yes,20, , ,0.999671824,60,1,0.001, ,1,2/22/2012,9:53:07 AM,15281059.21,15278840.31,22.69525305,22.69525305
BN1_5_1,62,2/22/2012,9:51:49 AM, , , , , , ,Geoarch WI12,0,5,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Y 371.029,2/22/2012,9:53:13 AM,Y,371.029,105904.5796, , ,0.08264519,0.08264519,0.083,0.083, , , ,mg/L,mg/L,1,Yes,20, , ,0.994502802,60,1,0.2, ,1,2/22/2012,9:53:13 AM,105820.0744,105904.5796,0.08264519,0.08264519
BN1_5_1,62,2/22/2012,9:51:49 AM, , , , , , ,Geoarch WI12,0,5,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Zn 206.200,2/22/2012,9:53:13 AM,Zn,206.2,34154.33114, , ,0.743637298,0.743637298,0.744,0.744, , , ,mg/L,mg/L,1,Yes,20, , ,0.997843701,60,1,0.2, ,1,2/22/2012,9:53:13 AM,36906.70287,34154.33114,0.743637298,0.743637298
BN1_5_1,62,2/22/2012,9:51:49 AM, , , , , , ,Geoarch WI12,0,5,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Bi 223.061,2/22/2012,9:53:13 AM,Bi,223.061,-6005.762957, , ,-1.03209652,-1.03209652,-1.032,-1.032, , , ,mg/L,mg/L,1,Yes,20, , ,0.999393124,60,1,0.2, ,1,2/22/2012,9:53:13 AM,-6135.556491,-6005.762957,-1.03209652,-1.03209652
BN1_5_1,62,2/22/2012,9:51:49 AM, , , , , , ,Geoarch WI12,0,5,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Ce 413.764,2/22/2012,9:53:13 AM,Ce,413.764,1214.356522, , ,0,0,0,0, , , ,mg/L,mg/L,1,Yes,20, , ,-0.807349236,60,1,0.2, ,1,2/22/2012,9:53:13 AM,1239.071541,1214.356522,0,0
BN1_5_1,62,2/22/2012,9:51:49 AM, , , , , , ,Geoarch WI12,0,5,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Co 228.616,2/22/2012,9:53:18 AM,Co,228.616,8827.03682, , ,0.128006745,0.128006745,0.128,0.128, , , ,mg/L,mg/L,1,Yes,20, , ,0.999937213,60,5,5, ,1,2/22/2012,9:53:18 AM,8595.448303,8827.03682,0.128006745,0.128006745
BN1_5_1,62,2/22/2012,9:51:49 AM, , , , , , ,Geoarch WI12,0,5,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Ga 417.206,2/22/2012,9:53:12 AM,Ga,417.206,74337.5081, , ,0.6482786,0.6482786,0.648,0.648, , , ,mg/L,mg/L,1,Yes,20, , ,0.999978894,60,1,0.01, ,1,2/22/2012,9:53:12 AM,73119.86386,74337.5081,0.6482786,0.6482786
BN1_5_1,62,2/22/2012,9:51:49 AM, , , , , , ,Geoarch WI12,0,5,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,In 230.606,2/22/2012,9:53:13 AM,In,230.606,84.14003461, , ,0.004326124,0.004326124,0.004,0.004, , , ,mg/L,mg/L,1,Yes,20, , ,0.999877042,60,1,0.2, ,1,2/22/2012,9:53:13 AM,187.2396073,84.14003461,0.004326124,0.004326124
BN1_5_1,62,2/22/2012,9:51:49 AM, , , , , , ,Geoarch WI12,0,5,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Rb 780.023,2/22/2012,9:53:13 AM,Rb,780.023,12819.03319, , ,0.100045067,0.100045067,0.1,0.1, , , ,mg/L,mg/L,1,Yes,20, , ,0.999802267,60,1,0.2, ,1,2/22/2012,9:53:13 AM,-88920.34314,12819.03319,0.100045067,0.100045067
BN1_5_1,62,2/22/2012,9:51:49 AM, , , , , , ,Geoarch WI12,0,5,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Ag 328.068,2/22/2012,9:53:13 AM,Ag,328.068,-8841.872979, , ,-0.043584803,-0.043584803,-0.044,-0.044, , , ,mg/L,mg/L,1,Yes,20, , ,0.999995919,60,1,0.2, ,1,2/22/2012,9:53:13 AM,-9119.139071,-8841.872979,-0.043584803,-0.043584803
BN1_5_1,62,2/22/2012,9:51:49 AM, , , , , , ,Geoarch WI12,0,5,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Tl 190.801,2/22/2012,9:53:18 AM,Tl,190.801,-322.5775373, , ,-0.104461464,-0.104461464,-0.104,-0.104, , , ,mg/L,mg/L,1,Yes,20, , ,0.999655615,60,5,5, ,1,2/22/2012,9:53:18 AM,-373.8420717,-322.5775373,-0.104461464,-0.104461464
BN1_5_1,62,2/22/2012,9:51:49 AM, , , , , , ,Geoarch WI12,0,5,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,U 385.958,2/22/2012,9:53:07 AM,U,385.958,96018.58886, , ,3.744169739,3.744169739,3.744,3.744, , , ,mg/L,mg/L,1,Yes,20, , ,0.99993687,60,1,0.001, ,1,2/22/2012,9:53:07 AM,99456.22606,96018.58886,3.744169739,3.744169739
BN1_5_1,62,2/22/2012,9:51:49 AM, , , , , , ,Geoarch WI12,0,5,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,V 290.880,2/22/2012,9:53:13 AM,V,290.88,147077.7148, , ,0.828929669,0.828929669,0.829,0.829, , , ,mg/L,mg/L,1,Yes,20, , ,0.999995624,60,1,0.2, ,1,2/22/2012,9:53:13 AM,149365.0774,147077.7148,0.828929669,0.828929669
BN1_5_2,63,2/22/2012,9:53:57 AM, , , , , , ,Geoarch WI12,0,6,g,mL, , , , , , , , , , , , , , , ,Geoarch_WI_12,Al 396.153,2/22/2012,9:55:14 AM,Al,396.153,14088847.77, , ,98.79898345,98.79898345,98.8,98.8, , , ,mg/L,mg/L,1,Yes,20, , ,0.998810019,60,1,0.001, ,1,2/22/2012,9:55:14 AM,14102914,14088847.77,98.79898345,98.79898345
